"stationid","datetime","local_date","tmin","tmax","rrr24","sshn","ff_max","dd_max","tm","td_m","um","pqnhm","ewm","p0max","p0min"
"40766","2010-06-19 00:00:00","1389-03-29 00:00:00","15.2","36.8","0.0","10.4","8","190","26.0","2.92778","21.5","1013.26","7.55928","865.5","864.1"
"40766","2010-06-20 00:00:00","1389-03-30 00:00:00","15.4","37.0","0.4","7.0","8","280","26.2","3.67513","26.625","1015.83","8.25523","867.7","866.4"
"40766","2010-06-21 00:00:00","1389-03-31 00:00:00","16.3","36.0","2.0","10.7","8","300","26.1","7.16642","33.875","1013.7","10.4605","866.9","863.6"
"40766","2010-06-22 00:00:00","1389-04-01 00:00:00","19.4","34.4","0.0","9.1","8","290","26.9","0.29894","19.125","1012.37","6.28629","865.7","862.8"
"40766","2010-06-23 00:00:00","1389-04-02 00:00:00","14.2","35.7","0.0","10.6","8","270","25.0","1.05888","21.25","1010.33","6.72599","863.8","860.4"
"40766","2010-06-24 00:00:00","1389-04-03 00:00:00","20.0","32.2","0.0","5.2","11","280","26.1","0.713275","23.75","1010.09","6.85124","863.0","861.5"
"40766","2010-06-25 00:00:00","1389-04-04 00:00:00","14.8","30.6","0.0","12.0","8","290","22.7","3.75559","31.0","1009.95","8.02219","862.4","861.4"
"40766","2010-06-26 00:00:00","1389-04-05 00:00:00","11.6","34.3","0.0","11.5","7","300","23.0","1.9099","26.5","1010.36","7.08036","863.3","861.0"
"40766","2010-06-27 00:00:00","1389-04-06 00:00:00","14.5","35.2","0.0","12.2","10","290","24.9","1.40149","23.0","1012.11","6.81668","864.9","862.8"
"40766","2010-06-28 00:00:00","1389-04-07 00:00:00","13.5","36.9","0.0","12.1","6","290","25.2","-0.023085","21.5","1013.22","6.28105","865.8","863.8"
"40766","2010-06-29 00:00:00","1389-04-08 00:00:00","12.6","39.0","0.0","12.4","8","290","25.8","0.01745","19.875","1012.94","6.21226","865.7","863.4"
"40766","2010-06-30 00:00:00","1389-04-09 00:00:00","15.2","38.7","0.0","12.0","9","290","27.0","-1.42634","17.25","1012.54","5.58156","865.4","863.2"
"40766","2010-07-01 00:00:00","1389-04-10 00:00:00","13.2","38.4","0.0","12.3","7","310","25.8","-3.46826","15.375","1011.78","4.76664","864.8","862.2"
"40766","2010-07-02 00:00:00","1389-04-11 00:00:00","14.6","38.5","0.0","12.3","7","320","26.5","-2.96816","15.5","1010.42","4.93053","863.6","861.1"
"40766","2010-07-03 00:00:00","1389-04-12 00:00:00","14.8","40.8","0.0","12.2","7","180","27.8","-1.76091","15.5","1010.43","5.42077","863.0","861.6"
"40766","2010-07-04 00:00:00","1389-04-13 00:00:00","17.5","41.9","0.0","11.4","6","200","29.7","-0.0437674","15.375","1011.93","6.17101","864.6","863.0"
"40766","2010-07-05 00:00:00","1389-04-14 00:00:00","17.7","41.9","0.0","12.0","7","260","29.8","-0.582897","15.25","1012.79","5.962","865.6","863.4"
"40766","2010-07-06 00:00:00","1389-04-15 00:00:00","20.8","39.3","0.0","11.4","9","290","30.0","-1.52801","13.75","1013.21","5.51589","865.9","864.1"
"40766","2010-07-07 00:00:00","1389-04-16 00:00:00","15.2","41.2","0.0","11.8","8","210","28.2","-2.11861","14.625","1012.51","5.27921","865.5","863.0"
"40766","2010-07-08 00:00:00","1389-04-17 00:00:00","17.0","42.3","0.0","11.4","9","210","29.6","-2.70885","13.125","1013.75","5.07527","866.2","864.2"
"40766","2010-07-09 00:00:00","1389-04-18 00:00:00","17.3","40.9","0.0","12.0","7","280","29.1","-3.62054","11.75","1015.08","4.68903","867.4","865.4"
"40766","2010-07-10 00:00:00","1389-04-19 00:00:00","16.4","41.3","0.0","11.7","7","310","28.8","-1.8293","14.0","1015.98","5.45727","868.7","865.8"
"40766","2010-07-11 00:00:00","1389-04-20 00:00:00","17.3","41.6","0.0","12.2","6","310","29.4","-1.36378","13.625","1015.39","5.5726","868.4","865.1"
"40766","2010-07-12 00:00:00","1389-04-21 00:00:00","18.1","42.1","0.0","12.0","6","300","30.1","-2.84665","11.5","1012.96","5.01304","866.3","862.8"
"40766","2010-07-13 00:00:00","1389-04-22 00:00:00","18.9","41.8","0.0","12.1","8","290","30.3","0.826857","14.75","1009.23","6.60796","863.3","859.4"
"40766","2010-07-14 00:00:00","1389-04-23 00:00:00","17.2","40.7","0.0","12.4","8","260","29.0","-1.4446","14.25","1007.8","5.67168","861.0","859.2"
"40766","2010-07-15 00:00:00","1389-04-24 00:00:00","19.4","38.0","0.0","7.2","8","270","28.7","0.853873","17.875","1010.53","6.54153","863.8","860.9"
"40766","2010-07-16 00:00:00","1389-04-25 00:00:00","17.2","38.8","0.0","11.0","8","230","28.0","-0.683521","16.625","1013.09","5.87183","865.3","863.8"
"40766","2010-07-17 00:00:00","1389-04-26 00:00:00","14.4","38.1","0.0","12.4","5","300","26.3","-1.20584","16.125","1012.86","5.6526","865.9","863.1"
"40766","2010-07-18 00:00:00","1389-04-27 00:00:00","15.8","38.3","0.0","12.4","8","290","27.0","1.06644","19.375","1011.91","6.72444","864.3","863.0"
"40766","2010-07-19 00:00:00","1389-04-28 00:00:00","16.3","38.7","0.0","12.1","7","290","27.5","3.03673","21.0","1010.21","7.66935","863.9","860.2"
"40766","2010-07-20 00:00:00","1389-04-29 00:00:00","16.1","41.7","0.0","11.7","5","290","28.9","4.33733","21.125","1007.33","8.38861","861.0","858.0"
"40766","2010-07-21 00:00:00","1389-04-30 00:00:00","18.6","42.6","0.0","11.7","7","210","30.6","3.95943","20.75","1007.42","8.4959","860.5","858.8"
"40766","2010-07-22 00:00:00","1389-04-31 00:00:00","20.9","40.5","0.0","5.3","6","290","30.7","4.50237","21.625","1007.92","8.71185","860.6","859.3"
"40766","2010-07-23 00:00:00","1389-05-01 00:00:00","20.1","38.8","0.0","7.4","8","290","29.5","3.04817","20.0","1007.93","7.75598","861.4","859.2"
"40766","2010-07-24 00:00:00","1389-05-02 00:00:00","17.4","38.0","0.0","11.1","7","290","27.7","1.34664","19.375","1007.25","6.81496","860.2","858.3"
"40766","2010-07-25 00:00:00","1389-05-03 00:00:00","19.0","35.9","0.0","12.0","6","300","27.5","1.05182","19.125","1008.0","6.67238","860.8","859.7"
"40766","2010-07-26 00:00:00","1389-05-04 00:00:00","16.2","39.4","0.0","11.7","4","280","27.8","1.53777","18.875","1009.01","6.88722","861.9","860.3"
"40766","2010-07-27 00:00:00","1389-05-05 00:00:00","20.9","40.9","0.0","11.2","12","90","30.9","0.00669838","12.75","1009.65","6.12154","863.6","860.1"
"40766","2010-07-28 00:00:00","1389-05-06 00:00:00","27.4","38.7","0.0","11.2","13","120","33.0","-0.503715","11.625","1009.78","5.90905","863.2","861.0"
"40766","2010-07-29 00:00:00","1389-05-07 00:00:00","21.8","38.6","0.0","11.4","9","80","30.2","1.12698","14.75","1010.65","6.65072","863.5","861.6"
"40766","2010-07-30 00:00:00","1389-05-08 00:00:00","22.6","38.7","0.0","11.7","8","110","30.7","2.32737","16.875","1013.08","7.28752","865.8","863.8"
"40766","2010-07-31 00:00:00","1389-05-09 00:00:00","22.2","38.0","0.0","9.4","8","110","30.1","1.9484","17.0","1014.17","7.1069","867.3","864.6"
"40766","2010-08-01 00:00:00","1389-05-10 00:00:00","22.0","35.9","0.0","10.3","6","130","29.0","1.5183","16.875","1014.33","6.82851","867.0","864.4"
"40766","2010-08-02 00:00:00","1389-05-11 00:00:00","20.6","35.4","0.0","11.3","8","110","28.0","0.996707","18.0","1013.8","6.62163","867.4","863.3"
"40766","2010-08-03 00:00:00","1389-05-12 00:00:00","19.2","35.1","0.0","5.2","5","220","27.1","1.95274","19.375","1012.1","7.12802","865.0","862.7"
"40766","2010-08-04 00:00:00","1389-05-13 00:00:00","21.3","35.5","0.0","2.7","7","200","28.4","4.17359","24.625","1011.33","8.26698","864.0","861.9"
"40766","2010-08-05 00:00:00","1389-05-14 00:00:00","14.4","36.0","0.0","11.6","7","100","25.2","2.50955","23.125","1013.76","7.37921","866.8","864.0"
"40766","2010-08-06 00:00:00","1389-05-15 00:00:00","18.4","38.1","0.0","11.7","6","120","28.3","-0.946371","17.0","1017.09","5.8853","869.5","867.3"
"40766","2010-08-07 00:00:00","1389-05-16 00:00:00","16.8","38.9","0.0","11.7","4","130","27.9","-1.45277","14.5","1016.82","5.50823","869.9","866.4"
"40766","2010-08-08 00:00:00","1389-05-17 00:00:00","22.0","38.4","0.0","11.8","5","360","30.2","-2.22549","12.625","1014.02","5.30275","866.9","864.0"
"40766","2010-08-09 00:00:00","1389-05-18 00:00:00","19.8","38.8","0.0","11.1","6","110","29.3","-3.78117","12.0","1013.28","4.68049","866.4","863.4"
"40766","2010-08-10 00:00:00","1389-05-19 00:00:00","17.4","39.2","0.0","10.9","6","330","28.3","-2.774","13.5","1013.8","5.00469","866.2","864.5"
"40766","2010-08-11 00:00:00","1389-05-20 00:00:00","15.8","38.6","0.0","11.5","6","300","27.2","-2.10176","14.125","1015.31","5.32875","868.0","865.8"
"40766","2010-08-12 00:00:00","1389-05-21 00:00:00","16.6","38.6","0.0","11.4","8","290","27.6","-1.52847","14.875","1015.17","5.49239","867.7","865.4"
"40766","2010-08-13 00:00:00","1389-05-22 00:00:00","18.5","39.0","0.0","11.0","9","140","28.8","2.19392","17.75","1014.54","7.19575","867.1","864.7"
"40766","2010-08-14 00:00:00","1389-05-23 00:00:00","22.8","38.2","0.01","7.6","14","30","30.5","3.96811","19.625","1014.38","8.13175","867.0","864.8"
"40766","2010-08-15 00:00:00","1389-05-24 00:00:00","22.8","38.0","0.0","9.7","7","30","30.4","2.87234","18.125","1014.21","7.54805","866.9","864.6"
"40766","2010-08-16 00:00:00","1389-05-25 00:00:00","21.3","38.5","0.0","6.2","7","300","29.9","4.25537","21.0","1015.28","8.40671","867.6","865.5"
"40766","2010-08-17 00:00:00","1389-05-26 00:00:00","19.0","38.3","0.0","10.7","6","310","28.6","4.55009","22.75","1014.71","8.5275","868.0","864.4"
"40766","2010-08-18 00:00:00","1389-05-27 00:00:00","17.9","39.5","0.0","10.4","6","260","28.7","1.40386","17.375","1012.78","6.85609","865.7","862.7"
"40766","2010-08-19 00:00:00","1389-05-28 00:00:00","18.4","39.5","0.0","11.0","8","190","29.0","-0.513517","16.25","1014.23","6.01477","866.8","864.5"
"40766","2010-08-20 00:00:00","1389-05-29 00:00:00","16.7","40.8","0.0","11.0","5","280","28.8","-0.956754","15.125","1015.61","5.73585","868.5","865.6"
"40766","2010-08-21 00:00:00","1389-05-30 00:00:00","16.6","40.5","0.0","10.8","5","290","28.5","-1.36062","13.875","1013.63","5.55057","867.2","863.3"
"40766","2010-08-22 00:00:00","1389-05-31 00:00:00","17.6","40.0","0.0","11.1","8","260","28.8","-1.51743","15.125","1012.3","5.55646","865.3","862.6"
"40766","2010-08-23 00:00:00","1389-06-01 00:00:00","18.4","38.6","0.0","11.0","5","290","28.5","1.12494","17.625","1014.1","6.81936","866.7","864.8"
"40766","2010-08-24 00:00:00","1389-06-02 00:00:00","20.6","39.2","0.0","10.2","6","300","29.9","1.4124","16.5","1013.67","6.82132","866.9","864.0"
"40766","2010-08-25 00:00:00","1389-06-03 00:00:00","17.0","39.2","0.0","11.1","10","260","28.1","-0.00276124","17.125","1010.89","6.13234","864.3","861.1"
"40766","2010-08-26 00:00:00","1389-06-04 00:00:00","15.6","35.5","0.0","10.6","8","280","25.5","1.67347","21.625","1009.84","6.96056","863.0","861.0"
"40766","2010-08-27 00:00:00","1389-06-05 00:00:00","16.6","35.2","0.0","10.4","8","270","25.9","1.86417","21.375","1012.57","7.0103","865.2","863.3"
"40766","2010-08-28 00:00:00","1389-06-06 00:00:00","17.8","35.9","0.0","9.7","4","230","26.9","4.88461","24.125","1013.22","8.75091","866.1","864.2"
"40766","2010-08-29 00:00:00","1389-06-07 00:00:00","20.4","35.4","7.01","5.5","12","320","27.9","9.30662","33.125","1014.37","11.8151","866.8","864.7"
"40766","2010-08-30 00:00:00","1389-06-08 00:00:00","16.4","35.8","0.0","10.7","6","250","26.1","6.81327","33.875","1013.12","10.2255","866.8","863.0"
"40766","2010-08-31 00:00:00","1389-06-09 00:00:00","17.0","37.1","0.0","11.3","6","90","27.0","2.04905","21.625","1011.17","7.18339","864.6","861.9"
"40766","2010-09-01 00:00:00","1389-06-10 00:00:00","18.4","38.2","0.0","9.8","10","190","28.3","1.10859","18.75","1012.99","6.67453","866.6","863.0"
"40766","2010-09-02 00:00:00","1389-06-11 00:00:00","15.6","37.5","0.0","11.0","5","310","26.5","-0.304318","17.875","1016.79","6.0663","868.9","867.0"
"40766","2010-09-03 00:00:00","1389-06-12 00:00:00","16.6","38.4","0.0","10.9","6","290","27.5","-0.889363","17.375","1017.51","5.92971","870.6","867.1"
"40766","2010-09-04 00:00:00","1389-06-13 00:00:00","16.8","38.0","0.0","10.3","9","100","27.4","-0.49479","16.375","1015.34","5.96838","868.6","865.6"
"40766","2010-09-05 00:00:00","1389-06-14 00:00:00","18.4","36.8","0.0","10.5","9","110","27.6","-2.37889","14.125","1014.24","5.14948","867.0","864.3"
"40766","2010-09-06 00:00:00","1389-06-15 00:00:00","14.6","36.9","0.0","10.6","6","280","25.8","-1.86599","17.0","1014.74","5.42954","867.7","865.1"
"40766","2010-09-07 00:00:00","1389-06-16 00:00:00","15.2","37.0","0.0","10.1","5","360","26.1","-2.05773","16.75","1014.77","5.30935","867.7","865.0"
"40766","2010-09-08 00:00:00","1389-06-17 00:00:00","15.4","37.2","0.0","10.4","5","280","26.3","-2.76381","14.75","1015.37","5.01165","867.8","865.2"
"40766","2010-09-09 00:00:00","1389-06-18 00:00:00","15.0","37.8","0.0","10.2","6","300","26.4","-1.72805","16.75","1014.95","5.46337","867.7","865.1"
"40766","2010-09-10 00:00:00","1389-06-19 00:00:00","14.0","36.1","0.0","10.3","8","190","25.0","-0.635279","20.125","1013.13","5.87873","866.2","863.1"
"40766","2010-09-11 00:00:00","1389-06-20 00:00:00","13.2","36.2","0.0","10.2","7","210","24.7","-1.34754","19.875","1014.0","5.63879","866.5","864.4"
"40766","2010-09-12 00:00:00","1389-06-21 00:00:00","13.6","36.7","0.0","10.6","4","200","25.2","-0.017924","21.0","1016.35","6.26079","868.6","866.6"
"40766","2010-09-13 00:00:00","1389-06-22 00:00:00","13.4","36.0","0.0","10.8","8","280","24.7","-1.25749","19.0","1016.45","5.71087","868.9","866.5"
"40766","2010-09-14 00:00:00","1389-06-23 00:00:00","14.2","35.7","0.0","10.5","13","270","25.0","1.85177","23.0","1014.84","7.05636","867.3","865.0"
"40766","2010-09-15 00:00:00","1389-06-24 00:00:00","12.4","33.3","0.0","11.1","7","290","22.8","0.256232","25.625","1014.81","6.47033","867.2","865.6"
"40766","2010-09-16 00:00:00","1389-06-25 00:00:00","11.4","33.8","0.0","10.8","4","120","22.6","-1.22888","21.25","1016.47","5.66689","869.0","866.6"
"40766","2010-09-17 00:00:00","1389-06-26 00:00:00","11.4","34.9","0.0","11.0","5","80","23.2","-2.88796","18.75","1016.13","5.11469","869.3","866.0"
"40766","2010-09-18 00:00:00","1389-06-27 00:00:00","11.6","34.2","0.0","8.4","6","290","22.9","-0.453035","20.875","1014.68","5.93573","867.8","865.0"
"40766","2010-09-19 00:00:00","1389-06-28 00:00:00","18.4","32.0","0.0","4.1","9","190","25.2","1.87359","22.75","1014.48","7.07833","867.6","865.2"
"40766","2010-09-20 00:00:00","1389-06-29 00:00:00","16.4","31.2","0.0","9.1","5","290","23.8","3.55693","28.75","1017.85","7.93473","870.0","867.8"
"40766","2010-09-21 00:00:00","1389-06-30 00:00:00","14.0","33.0","0.0","9.6","4","140","23.5","1.02719","24.375","1019.25","6.62997","871.4","869.2"
"40766","2010-09-22 00:00:00","1389-06-31 00:00:00","13.0","34.1","0.0","10.0","8","310","23.5","-2.0571","19.0","1020.68","5.26989","872.9","870.3"
"40766","2010-09-23 00:00:00","1389-07-01 00:00:00","14.4","34.9","0.0","9.5","5","310","24.7","-1.65892","17.5","1020.82","5.44173","873.3","870.4"
"40766","2010-09-24 00:00:00","1389-07-02 00:00:00","13.8","33.4","0.0","10.2","6","280","23.6","-2.23833","19.75","1019.66","5.27357","872.0","869.1"
"40766","2010-09-25 00:00:00","1389-07-03 00:00:00","11.2","34.8","0.0","10.8","3","150","23.0","-2.74119","18.25","1019.52","5.00779","872.1","869.0"
"40766","2010-09-26 00:00:00","1389-07-04 00:00:00","13.4","33.9","0.0","8.1","8","290","23.7","0.0618417","21.25","1020.95","6.2292","872.5","871.0"
"40766","2010-09-27 00:00:00","1389-07-05 00:00:00","13.8","33.9","0.0","9.2","10","270","23.9","0.900873","24.125","1020.82","6.55163","872.9","870.6"
"40766","2010-09-28 00:00:00","1389-07-06 00:00:00","12.5","32.2","0.0","9.0","6","290","22.4","1.85513","26.625","1018.79","7.02494","871.4","868.4"
"40766","2010-09-29 00:00:00","1389-07-07 00:00:00","13.2","31.1","0.0","8.5","5","290","22.1","2.47413","28.0","1017.37","7.32457","869.5","867.2"
"40766","2010-09-30 00:00:00","1389-07-08 00:00:00","12.4","30.2","0.0","5.6","6","310","21.3","4.56643","33.5","1018.39","8.47406","870.8","868.3"
"40766","2010-10-01 00:00:00","1389-07-09 00:00:00","13.5","31.2","0.0","8.2","6","310","22.4","4.04097","30.5","1019.19","8.16244","871.2","869.1"
"40766","2010-10-02 00:00:00","1389-07-10 00:00:00","13.4","30.9","0.0","10.1","7","300","22.1","3.76531","31.375","1021.38","8.02898","873.0","871.4"
"40766","2010-10-03 00:00:00","1389-07-11 00:00:00","11.2","31.6","0.0","9.7","8","300","21.4","2.80332","31.125","1021.66","7.5024","873.8","871.0"
"40766","2010-10-04 00:00:00","1389-07-12 00:00:00","10.1","30.4","0.0","8.8","5","280","20.3","1.57066","28.625","1021.79","6.85434","873.9","871.2"
"40766","2010-10-05 00:00:00","1389-07-13 00:00:00","14.2","30.1","0.0","5.2","8","270","22.1","-0.254027","24.5","1019.54","6.04964","872.0","869.0"
"40766","2010-10-06 00:00:00","1389-07-14 00:00:00","10.3","29.6","0.1","7.1","9","260","20.0","-0.0721944","25.875","1018.02","6.12593","869.8","868.2"
"40766","2010-10-07 00:00:00","1389-07-15 00:00:00","9.0","29.5","0.0","10.2","6","270","19.3","-3.33548","25.375","1018.83","4.92321","870.8","868.8"
"40766","2010-10-08 00:00:00","1389-07-16 00:00:00","7.7","30.8","0.0","8.1","4","140","19.3","-3.86936","20.375","1019.42","4.63719","871.6","869.2"
"40766","2010-10-09 00:00:00","1389-07-17 00:00:00","15.2","32.4","0.0","7.8","7","270","23.8","-0.823395","22.25","1018.17","5.77832","870.3","868.4"
"40766","2010-10-10 00:00:00","1389-07-18 00:00:00","15.5","28.2","0.01","9.3","6","270","21.9","1.37595","27.5","1017.53","6.76555","869.6","867.4"
"40766","2010-10-11 00:00:00","1389-07-19 00:00:00","10.3","27.2","0.8","8.0","10","290","18.8","4.21507","45.75","1017.71","8.47566","869.9","867.0"
"40766","2010-10-12 00:00:00","1389-07-20 00:00:00","7.2","24.1","0.0","9.5","8","290","15.6","3.50173","51.5","1018.21","8.21009","870.2","868.6"
"40766","2010-10-13 00:00:00","1389-07-21 00:00:00","4.6","24.1","0.0","10.2","8","290","14.4","-0.0498467","39.875","1019.2","6.29432","871.1","869.1"
"40766","2010-10-14 00:00:00","1389-07-22 00:00:00","8.0","25.4","0.0","9.0","8","280","16.7","4.73758","46.625","1018.92","8.58317","871.4","868.7"
"40766","2010-10-15 00:00:00","1389-07-23 00:00:00","8.0","27.6","0.0","9.8","6","310","17.8","4.76044","43.125","1019.49","8.59774","871.6","869.1"
"40766","2010-10-16 00:00:00","1389-07-24 00:00:00","8.2","29.8","0.0","9.6","5","290","19.0","1.9919","34.625","1021.6","7.1077","873.8","871.2"
"40766","2010-10-17 00:00:00","1389-07-25 00:00:00","9.6","29.7","0.0","9.8","6","320","19.7","-0.90868","28.0","1020.48","5.77596","872.5","870.0"
"40766","2010-10-18 00:00:00","1389-07-26 00:00:00","9.3","29.3","0.0","9.5","5","300","19.3","-0.191313","28.375","1021.28","6.08036","872.8","871.2"
"40766","2010-10-19 00:00:00","1389-07-27 00:00:00","9.3","29.2","0.0","9.8","4","280","19.3","-1.18224","27.875","1022.37","5.69095","874.1","872.0"
"40766","2010-10-20 00:00:00","1389-07-28 00:00:00","8.0","30.9","0.0","9.9","3","360","19.5","-4.9","21.0","1023.92","4.26834","876.2","873.4"
"40766","2010-10-21 00:00:00","1389-07-29 00:00:00","8.2","31.7","0.0","9.8","2","70","20.0","-6.21184","18.375","1023.18","3.8626","875.7","872.0"
"40766","2010-10-22 00:00:00","1389-07-30 00:00:00","8.2","30.9","0.0","10.3","6","290","19.5","-5.84165","19.0","1019.76","4.06156","872.2","869.2"
"40766","2010-10-23 00:00:00","1389-08-01 00:00:00","8.0","29.0","0.0","9.8","7","280","18.5","-3.0939","23.75","1019.16","4.88569","871.5","868.9"
"40766","2010-10-24 00:00:00","1389-08-02 00:00:00","7.0","28.5","0.0","9.7","5","300","17.8","-3.04302","23.875","1019.83","4.94175","871.7","870.0"
"40766","2010-10-25 00:00:00","1389-08-03 00:00:00","7.8","28.7","0.0","8.5","5","290","18.3","-1.2274","27.625","1020.58","5.6047","872.9","870.4"
"40766","2010-10-26 00:00:00","1389-08-04 00:00:00","7.9","25.4","0.01","5.2","5","110","16.6","-0.684439","32.25","1020.04","5.84704","871.9","869.8"
"40766","2010-10-27 00:00:00","1389-08-05 00:00:00","6.8","23.6","0.0","8.7","6","290","15.2","1.0383","40.0","1018.22","6.64979","870.3","867.8"
"40766","2010-10-28 00:00:00","1389-08-06 00:00:00","5.6","23.2","0.0","9.4","5","290","14.4","-0.1619","37.625","1018.65","6.06588","870.8","868.8"
